fishery,management_area,target,crab_year,sex,size,molting,soft,new,old,very_old,unknown,total
TT13,bristol_bay,tanner_crab,2013,female,125,0,0,8,0,0,0,8
TT13,bristol_bay,tanner_crab,2013,female,126,0,0,5,0,0,0,5
TT13,bristol_bay,tanner_crab,2013,female,127,0,0,5,0,0,0,5
TT13,bristol_bay,tanner_crab,2013,female,128,0,0,6,0,0,0,6
TT13,bristol_bay,tanner_crab,2013,female,129,0,0,6,0,0,0,6
TT13,bristol_bay,tanner_crab,2013,female,130,0,0,19,0,0,0,19
TT13,bristol_bay,tanner_crab,2013,female,131,0,0,14,0,0,0,14
TT13,bristol_bay,tanner_crab,2013,female,132,0,0,6,0,0,0,6
TT13,bristol_bay,tanner_crab,2013,female,133,0,0,4,0,0,0,4
TT13,bristol_bay,tanner_crab,2013,female,134,0,0,10,0,0,0,10
TT13,bristol_bay,tanner_crab,2013,female,135,0,0,9,0,0,0,9
TT13,bristol_bay,tanner_crab,2013,female,136,0,0,3,0,0,0,3
TT13,bristol_bay,tanner_crab,2013,female,137,0,0,2,0,0,0,2
TT13,bristol_bay,tanner_crab,2013,female,138,0,0,1,0,0,0,1
TT13,bristol_bay,tanner_crab,2013,female,139,0,0,4,0,0,0,4
TT13,bristol_bay,tanner_crab,2013,female,140,0,0,3,0,0,0,3
TT13,bristol_bay,tanner_crab,2013,female,141,0,0,3,0,0,0,3
TT13,bristol_bay,tanner_crab,2013,female,143,0,0,3,0,0,0,3
TT13,bristol_bay,tanner_crab,2013,female,144,0,0,2,0,0,0,2
TT13,bristol_bay,tanner_crab,2013,female,145,0,0,2,0,0,0,2
TT13,bristol_bay,tanner_crab,2013,female,146,0,0,3,0,0,0,3
TT13,bristol_bay,tanner_crab,2013,female,147,0,0,2,0,0,0,2
TT13,bristol_bay,tanner_crab,2013,female,151,0,0,2,0,0,0,2
TT13,bristol_bay,tanner_crab,2013,female,152,0,0,2,0,0,0,2
TT13,bristol_bay,tanner_crab,2013,female,153,0,0,1,0,0,0,1
TT13,bristol_bay,tanner_crab,2013,female,154,0,0,1,0,0,0,1
TT13,bristol_bay,tanner_crab,2013,female,155,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,79,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,86,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,male,87,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,88,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,89,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,90,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,91,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,92,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,male,94,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,96,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,97,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,male,98,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,99,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,male,100,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,male,101,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,male,102,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,103,0,0,1,1,0,0,2
TT14,bristol_bay,tanner_crab,2014,male,104,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,105,0,0,2,1,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,107,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,108,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,male,109,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,male,110,0,0,5,0,0,0,5
TT14,bristol_bay,tanner_crab,2014,male,111,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,male,112,0,0,5,0,0,0,5
TT14,bristol_bay,tanner_crab,2014,male,113,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,male,114,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,male,115,0,0,5,1,0,0,6
TT14,bristol_bay,tanner_crab,2014,male,116,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,117,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,male,118,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,119,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,male,120,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,121,0,0,3,2,0,0,5
TT14,bristol_bay,tanner_crab,2014,male,122,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,123,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,male,124,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,male,125,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,male,126,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,127,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,male,128,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,129,0,0,6,0,0,0,6
TT14,bristol_bay,tanner_crab,2014,male,130,0,0,5,0,0,0,5
TT14,bristol_bay,tanner_crab,2014,male,131,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,male,132,0,0,5,1,0,0,6
TT14,bristol_bay,tanner_crab,2014,male,133,0,0,6,0,0,0,6
TT14,bristol_bay,tanner_crab,2014,male,134,0,0,5,0,0,0,5
TT14,bristol_bay,tanner_crab,2014,male,135,0,0,6,0,0,0,6
TT14,bristol_bay,tanner_crab,2014,male,136,0,0,5,0,0,0,5
TT14,bristol_bay,tanner_crab,2014,male,137,0,0,6,0,0,0,6
TT14,bristol_bay,tanner_crab,2014,male,138,0,0,5,0,0,0,5
TT14,bristol_bay,tanner_crab,2014,male,139,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,male,140,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,141,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,142,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,143,0,0,5,0,0,0,5
TT14,bristol_bay,tanner_crab,2014,male,144,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,male,145,0,0,4,2,1,0,7
TT14,bristol_bay,tanner_crab,2014,male,146,0,0,3,0,1,0,4
TT14,bristol_bay,tanner_crab,2014,male,147,0,0,4,0,1,0,5
TT14,bristol_bay,tanner_crab,2014,male,148,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,149,0,0,2,1,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,150,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,151,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,152,0,0,3,1,1,0,5
TT14,bristol_bay,tanner_crab,2014,male,153,0,0,2,1,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,154,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,male,156,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,male,157,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,male,158,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,male,160,0,0,2,2,1,0,5
TT14,bristol_bay,tanner_crab,2014,male,162,0,0,1,1,0,0,2
TT14,bristol_bay,tanner_crab,2014,male,164,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,male,165,0,0,2,1,1,0,4
TT14,bristol_bay,tanner_crab,2014,male,166,0,0,1,0,1,0,2
TT14,bristol_bay,tanner_crab,2014,male,168,0,0,1,1,2,0,4
TT14,bristol_bay,tanner_crab,2014,male,170,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,171,0,0,0,0,1,0,1
TT14,bristol_bay,tanner_crab,2014,male,172,0,0,0,0,2,0,2
TT14,bristol_bay,tanner_crab,2014,male,173,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,176,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,177,0,0,0,1,0,0,1
TT14,bristol_bay,tanner_crab,2014,male,179,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,76,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,80,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,84,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,85,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,87,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,88,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,female,89,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,female,90,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,91,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,female,92,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,93,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,94,0,0,8,0,0,0,8
TT14,bristol_bay,tanner_crab,2014,female,95,0,0,7,0,0,0,7
TT14,bristol_bay,tanner_crab,2014,female,96,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,female,97,0,0,6,0,0,0,6
TT14,bristol_bay,tanner_crab,2014,female,98,0,0,6,0,0,0,6
TT14,bristol_bay,tanner_crab,2014,female,99,0,0,8,0,0,0,8
TT14,bristol_bay,tanner_crab,2014,female,100,0,0,7,0,0,0,7
TT14,bristol_bay,tanner_crab,2014,female,101,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,female,102,0,0,8,0,0,0,8
TT14,bristol_bay,tanner_crab,2014,female,103,0,0,8,0,0,0,8
TT14,bristol_bay,tanner_crab,2014,female,104,0,0,8,0,0,0,8
TT14,bristol_bay,tanner_crab,2014,female,105,0,0,7,0,0,0,7
TT14,bristol_bay,tanner_crab,2014,female,106,0,0,17,0,0,0,17
TT14,bristol_bay,tanner_crab,2014,female,107,0,0,23,0,0,0,23
TT14,bristol_bay,tanner_crab,2014,female,108,0,0,15,0,0,0,15
TT14,bristol_bay,tanner_crab,2014,female,109,0,0,29,0,0,0,29
TT14,bristol_bay,tanner_crab,2014,female,110,0,0,22,0,0,0,22
TT14,bristol_bay,tanner_crab,2014,female,111,0,0,17,0,0,0,17
TT14,bristol_bay,tanner_crab,2014,female,112,0,0,30,0,0,0,30
TT14,bristol_bay,tanner_crab,2014,female,113,0,0,13,0,0,0,13
TT14,bristol_bay,tanner_crab,2014,female,114,0,0,19,0,0,0,19
TT14,bristol_bay,tanner_crab,2014,female,115,0,0,7,0,0,0,7
TT14,bristol_bay,tanner_crab,2014,female,116,0,0,8,0,0,0,8
TT14,bristol_bay,tanner_crab,2014,female,117,0,0,7,0,0,0,7
TT14,bristol_bay,tanner_crab,2014,female,118,0,0,9,0,0,0,9
TT14,bristol_bay,tanner_crab,2014,female,119,0,0,6,0,0,0,6
TT14,bristol_bay,tanner_crab,2014,female,120,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,female,121,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,female,122,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,123,0,0,5,0,0,0,5
TT14,bristol_bay,tanner_crab,2014,female,124,0,0,2,1,0,0,3
TT14,bristol_bay,tanner_crab,2014,female,125,0,0,7,0,0,0,7
TT14,bristol_bay,tanner_crab,2014,female,127,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,female,128,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,129,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,female,130,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,female,131,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,132,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,female,133,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,134,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,135,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,136,0,0,5,0,0,0,5
TT14,bristol_bay,tanner_crab,2014,female,137,0,0,4,0,0,0,4
TT14,bristol_bay,tanner_crab,2014,female,138,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,140,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,female,141,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,142,0,0,2,0,0,0,2
TT14,bristol_bay,tanner_crab,2014,female,143,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,145,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,146,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,147,0,0,3,0,0,0,3
TT14,bristol_bay,tanner_crab,2014,female,148,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,155,0,0,1,0,0,0,1
TT14,bristol_bay,tanner_crab,2014,female,170,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,58,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,59,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,60,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,62,0,0,2,0,0,0,2
TT15,bristol_bay,tanner_crab,2015,male,66,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,68,0,0,3,0,0,0,3
TT15,bristol_bay,tanner_crab,2015,male,69,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,70,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,72,0,0,3,0,0,0,3
TT15,bristol_bay,tanner_crab,2015,male,73,0,0,3,0,0,0,3
TT15,bristol_bay,tanner_crab,2015,male,74,0,0,4,0,0,0,4
TT15,bristol_bay,tanner_crab,2015,male,76,0,0,4,0,0,0,4
TT15,bristol_bay,tanner_crab,2015,male,77,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,80,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,82,0,0,3,0,0,0,3
TT15,bristol_bay,tanner_crab,2015,male,83,0,0,2,0,0,0,2
TT15,bristol_bay,tanner_crab,2015,male,84,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,85,0,0,4,0,0,0,4
TT15,bristol_bay,tanner_crab,2015,male,86,0,0,11,0,0,0,11
TT15,bristol_bay,tanner_crab,2015,male,87,0,0,16,0,0,0,16
TT15,bristol_bay,tanner_crab,2015,male,88,0,0,12,0,0,0,12
TT15,bristol_bay,tanner_crab,2015,male,89,0,0,9,0,0,0,9
TT15,bristol_bay,tanner_crab,2015,male,90,0,0,14,0,0,0,14
TT15,bristol_bay,tanner_crab,2015,male,91,0,0,19,0,0,0,19
TT15,bristol_bay,tanner_crab,2015,male,92,0,0,20,0,0,0,20
TT15,bristol_bay,tanner_crab,2015,male,93,0,0,11,0,0,0,11
TT15,bristol_bay,tanner_crab,2015,male,94,0,0,7,0,0,0,7
TT15,bristol_bay,tanner_crab,2015,male,95,0,0,7,0,0,0,7
TT15,bristol_bay,tanner_crab,2015,male,96,0,0,14,0,0,0,14
TT15,bristol_bay,tanner_crab,2015,male,97,0,0,11,0,0,0,11
TT15,bristol_bay,tanner_crab,2015,male,98,0,0,8,0,0,0,8
TT15,bristol_bay,tanner_crab,2015,male,99,0,0,11,0,0,0,11
TT15,bristol_bay,tanner_crab,2015,male,100,0,0,4,0,0,0,4
TT15,bristol_bay,tanner_crab,2015,male,101,0,0,5,0,0,0,5
TT15,bristol_bay,tanner_crab,2015,male,102,0,0,6,0,0,0,6
TT15,bristol_bay,tanner_crab,2015,male,103,0,0,12,0,0,0,12
TT15,bristol_bay,tanner_crab,2015,male,104,0,0,6,0,0,0,6
TT15,bristol_bay,tanner_crab,2015,male,105,0,0,9,0,0,0,9
TT15,bristol_bay,tanner_crab,2015,male,106,0,0,10,0,0,0,10
TT15,bristol_bay,tanner_crab,2015,male,107,0,0,4,0,0,0,4
TT15,bristol_bay,tanner_crab,2015,male,108,0,0,10,1,0,0,11
TT15,bristol_bay,tanner_crab,2015,male,109,0,0,10,0,0,0,10
TT15,bristol_bay,tanner_crab,2015,male,110,0,0,11,0,0,1,12
TT15,bristol_bay,tanner_crab,2015,male,111,0,0,9,0,0,0,9
TT15,bristol_bay,tanner_crab,2015,male,112,0,0,12,0,0,0,12
TT15,bristol_bay,tanner_crab,2015,male,113,0,0,8,1,0,0,9
TT15,bristol_bay,tanner_crab,2015,male,114,0,0,17,0,0,0,17
TT15,bristol_bay,tanner_crab,2015,male,115,0,0,17,0,0,0,17
TT15,bristol_bay,tanner_crab,2015,male,116,0,0,11,0,0,1,12
TT15,bristol_bay,tanner_crab,2015,male,117,0,0,15,0,0,0,15
TT15,bristol_bay,tanner_crab,2015,male,118,0,0,10,0,0,0,10
TT15,bristol_bay,tanner_crab,2015,male,119,0,0,9,0,0,0,9
TT15,bristol_bay,tanner_crab,2015,male,120,0,0,7,0,0,0,7
TT15,bristol_bay,tanner_crab,2015,male,121,0,0,5,1,0,0,6
TT15,bristol_bay,tanner_crab,2015,male,122,0,0,12,0,0,0,12
TT15,bristol_bay,tanner_crab,2015,male,123,0,0,5,0,0,0,5
TT15,bristol_bay,tanner_crab,2015,male,124,0,0,4,0,0,0,4
TT15,bristol_bay,tanner_crab,2015,male,125,0,0,6,0,0,0,6
TT15,bristol_bay,tanner_crab,2015,male,126,0,0,4,0,0,0,4
TT15,bristol_bay,tanner_crab,2015,male,127,0,0,7,0,0,0,7
TT15,bristol_bay,tanner_crab,2015,male,128,0,0,8,0,0,0,8
TT15,bristol_bay,tanner_crab,2015,male,130,0,0,7,0,0,0,7
TT15,bristol_bay,tanner_crab,2015,male,131,0,0,3,1,0,0,4
TT15,bristol_bay,tanner_crab,2015,male,132,0,0,2,1,0,0,3
TT15,bristol_bay,tanner_crab,2015,male,133,0,0,2,1,0,0,3
TT15,bristol_bay,tanner_crab,2015,male,134,0,0,2,0,0,0,2
TT15,bristol_bay,tanner_crab,2015,male,135,0,0,6,0,0,0,6
TT15,bristol_bay,tanner_crab,2015,male,136,0,0,4,0,0,0,4
TT15,bristol_bay,tanner_crab,2015,male,137,0,0,7,0,0,0,7
TT15,bristol_bay,tanner_crab,2015,male,138,0,0,9,1,0,0,10
TT15,bristol_bay,tanner_crab,2015,male,139,0,0,8,0,0,0,8
TT15,bristol_bay,tanner_crab,2015,male,140,0,0,6,0,0,0,6
TT15,bristol_bay,tanner_crab,2015,male,141,0,0,5,0,0,0,5
TT15,bristol_bay,tanner_crab,2015,male,142,0,0,8,1,0,0,9
TT15,bristol_bay,tanner_crab,2015,male,143,0,0,7,2,0,0,9
TT15,bristol_bay,tanner_crab,2015,male,144,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,145,0,0,5,0,0,0,5
TT15,bristol_bay,tanner_crab,2015,male,146,0,0,8,0,0,0,8
TT15,bristol_bay,tanner_crab,2015,male,147,0,0,7,1,0,0,8
TT15,bristol_bay,tanner_crab,2015,male,148,0,0,11,0,0,0,11
TT15,bristol_bay,tanner_crab,2015,male,149,0,0,7,0,0,0,7
TT15,bristol_bay,tanner_crab,2015,male,150,0,0,5,3,0,0,8
TT15,bristol_bay,tanner_crab,2015,male,151,0,0,6,0,0,0,6
TT15,bristol_bay,tanner_crab,2015,male,152,0,0,5,3,0,0,8
TT15,bristol_bay,tanner_crab,2015,male,153,0,0,5,1,1,0,7
TT15,bristol_bay,tanner_crab,2015,male,154,0,0,9,3,0,0,12
TT15,bristol_bay,tanner_crab,2015,male,155,0,0,5,2,0,0,7
TT15,bristol_bay,tanner_crab,2015,male,156,0,0,7,3,1,0,11
TT15,bristol_bay,tanner_crab,2015,male,157,0,0,3,2,0,0,5
TT15,bristol_bay,tanner_crab,2015,male,158,0,0,6,2,0,0,8
TT15,bristol_bay,tanner_crab,2015,male,159,0,0,8,4,0,0,12
TT15,bristol_bay,tanner_crab,2015,male,160,0,0,5,0,0,0,5
TT15,bristol_bay,tanner_crab,2015,male,161,0,0,1,2,0,0,3
TT15,bristol_bay,tanner_crab,2015,male,162,0,0,2,3,0,0,5
TT15,bristol_bay,tanner_crab,2015,male,163,0,0,4,4,0,0,8
TT15,bristol_bay,tanner_crab,2015,male,164,0,0,5,2,0,0,7
TT15,bristol_bay,tanner_crab,2015,male,165,0,0,2,0,0,0,2
TT15,bristol_bay,tanner_crab,2015,male,166,0,0,5,1,1,0,7
TT15,bristol_bay,tanner_crab,2015,male,167,0,0,0,2,0,0,2
TT15,bristol_bay,tanner_crab,2015,male,168,0,0,1,4,0,0,5
TT15,bristol_bay,tanner_crab,2015,male,169,0,0,3,1,0,0,4
TT15,bristol_bay,tanner_crab,2015,male,170,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,171,0,0,1,2,0,0,3
TT15,bristol_bay,tanner_crab,2015,male,172,0,0,2,0,0,0,2
TT15,bristol_bay,tanner_crab,2015,male,174,0,0,0,1,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,175,0,0,0,1,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,176,0,0,0,1,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,177,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,male,183,0,0,0,2,0,0,2
TT15,bristol_bay,tanner_crab,2015,male,185,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,female,60,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,female,61,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,female,64,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,female,65,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,female,72,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,female,73,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,female,74,0,0,2,0,0,0,2
TT15,bristol_bay,tanner_crab,2015,female,75,0,0,2,0,0,0,2
TT15,bristol_bay,tanner_crab,2015,female,76,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,female,77,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,female,78,0,0,3,0,0,0,3
TT15,bristol_bay,tanner_crab,2015,female,79,0,0,1,0,0,0,1
TT15,bristol_bay,tanner_crab,2015,female,80,0,0,2,0,0,0,2
TT15,bristol_bay,tanner_crab,2015,female,81,0,0,3,0,0,0,3
TT15,bristol_bay,tanner_crab,2015,female,82,0,0,2,0,0,0,2
TT15,bristol_bay,tanner_crab,2015,female,83,0,0,2,0,0,0,2
TT15,bristol_bay,tanner_crab,2015,female,84,0,0,6,0,0,0,6
TT15,bristol_bay,tanner_crab,2015,female,85,0,0,11,0,0,0,11
TT15,bristol_bay,tanner_crab,2015,female,86,0,0,11,0,0,0,11
TT15,bristol_bay,tanner_crab,2015,female,87,0,0,13,0,0,0,13
TT15,bristol_bay,tanner_crab,2015,female,88,0,0,15,0,0,0,15
TT15,bristol_bay,tanner_crab,2015,female,89,0,0,19,0,0,0,19
TT15,bristol_bay,tanner_crab,2015,female,90,0,0,18,0,0,0,18
TT15,bristol_bay,tanner_crab,2015,female,91,0,0,22,0,0,0,22
TT15,bristol_bay,tanner_crab,2015,female,92,0,0,26,0,0,0,26
TT15,bristol_bay,tanner_crab,2015,female,93,0,0,14,0,0,0,14
TT15,bristol_bay,tanner_crab,2015,female,94,0,0,20,0,0,0,20
TT15,bristol_bay,tanner_crab,2015,female,95,0,0,33,0,0,0,33
TT15,bristol_bay,tanner_crab,2015,female,96,0,0,31,0,0,0,31
TT15,bristol_bay,tanner_crab,2015,female,97,0,0,37,0,0,0,37
TT15,bristol_bay,tanner_crab,2015,female,98,0,0,43,0,0,0,43
TT15,bristol_bay,tanner_crab,2015,female,99,0,0,40,0,0,0,40
TT15,bristol_bay,tanner_crab,2015,female,100,0,0,43,0,0,0,43
TT15,bristol_bay,tanner_crab,2015,female,101,0,0,53,0,0,0,53
TT15,bristol_bay,tanner_crab,2015,female,102,0,0,56,0,0,0,56
TT15,bristol_bay,tanner_crab,2015,female,103,0,0,73,0,0,0,73
TT15,bristol_bay,tanner_crab,2015,female,104,0,0,73,0,0,0,73
TT15,bristol_bay,tanner_crab,2015,female,105,0,0,93,0,0,0,93
TT15,bristol_bay,tanner_crab,2015,female,106,0,0,86,0,0,0,86
TT15,bristol_bay,tanner_crab,2015,female,107,0,0,80,1,0,0,81
TT15,bristol_bay,tanner_crab,2015,female,108,0,0,79,0,0,0,79
TT15,bristol_bay,tanner_crab,2015,female,109,0,1,76,0,0,0,77
TT15,bristol_bay,tanner_crab,2015,female,110,0,0,66,0,0,0,66
TT15,bristol_bay,tanner_crab,2015,female,111,0,0,61,0,0,0,61
TT15,bristol_bay,tanner_crab,2015,female,112,0,0,75,0,0,0,75
TT15,bristol_bay,tanner_crab,2015,female,113,0,0,55,0,0,0,55
TT15,bristol_bay,tanner_crab,2015,female,114,0,0,65,0,0,0,65
TT15,bristol_bay,tanner_crab,2015,female,115,0,0,65,0,0,0,65
TT15,bristol_bay,tanner_crab,2015,female,116,0,0,54,0,0,0,54
TT15,bristol_bay,tanner_crab,2015,female,117,0,0,43,0,0,0,43
TT15,bristol_bay,tanner_crab,2015,female,118,0,0,46,0,0,0,46
TT15,bristol_bay,tanner_crab,2015,female,119,0,0,58,0,0,0,58
TT15,bristol_bay,tanner_crab,2015,female,120,1,0,45,0,0,0,46
TT15,bristol_bay,tanner_crab,2015,female,121,0,0,43,0,0,0,43
TT15,bristol_bay,tanner_crab,2015,female,122,0,0,41,0,0,0,41
TT15,bristol_bay,tanner_crab,2015,female,123,0,0,33,0,0,0,33
TT15,bristol_bay,tanner_crab,2015,female,124,0,0,37,0,0,0,37
TT15,bristol_bay,tanner_crab,2015,female,125,0,0,32,0,0,0,32
TT15,bristol_bay,tanner_crab,2015,female,126,0,0,25,0,0,0,25
TT15,bristol_bay,tanner_crab,2015,female,127,0,0,9,0,0,0,9
TT15,bristol_bay,tanner_crab,2015,female,128,0,0,20,0,0,0,20
TT15,bristol_bay,tanner_crab,2015,female,129,0,0,22,0,0,0,22
TT15,bristol_bay,tanner_crab,2015,female,130,0,0,10,0,0,0,10
TT15,bristol_bay,tanner_crab,2015,female,131,0,0,9,0,0,0,9
TT15,bristol_bay,tanner_crab,2015,female,132,0,0,12,0,0,0,12
TT15,bristol_bay,tanner_crab,2015,female,133,0,0,13,0,0,0,13
TT15,bristol_bay,tanner_crab,2015,female,134,0,0,14,0,0,0,14
TT15,bristol_bay,tanner_crab,2015,female,135,0,0,9,0,0,0,9
TT15,bristol_bay,tanner_crab,2015,female,136,0,0,16,0,0,0,16
TT15,bristol_bay,tanner_crab,2015,female,137,0,0,12,0,0,0,12
TT15,bristol_bay,tanner_crab,2015,female,138,0,0,5,0,0,0,5
TT15,bristol_bay,tanner_crab,2015,female,139,0,0,7,0,0,0,7
