#year	season	fleet	sex	type	shell	maturity	nsamp	datavector																															
2007	3	1	1	1	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0003	0.0066	0.0867	0.1830	0.1936	0.1846	0.1477	0.0987	0.0583	0.0274	0.0099	0.0026	0.0005	0.0001	0.0000	0.0000	#22809
2008	3	1	1	1	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0081	0.0695	0.1466	0.1665	0.1771	0.1599	0.1217	0.0859	0.0418	0.0159	0.0054	0.0011	0.0001	0.0001	0.0000	#24997
2009	3	1	1	1	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0109	0.1150	0.2216	0.1965	0.1591	0.1084	0.0802	0.0543	0.0326	0.0145	0.0055	0.0009	0.0003	0.0000	0.0000	#19336
2010	3	1	1	1	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0090	0.0991	0.2245	0.2235	0.1858	0.1147	0.0698	0.0425	0.0205	0.0070	0.0019	0.0009	0.0002	0.0000	0.0000	#20347
2011	3	1	1	1	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0003	0.0001	0.0003	0.0113	0.1178	0.2429	0.2291	0.1730	0.1085	0.0644	0.0321	0.0138	0.0045	0.0015	0.0005	0.0001	0.0000	0.0000	#10904
2012	3	1	1	1	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0000	0.0043	0.0493	0.1245	0.1721	0.1877	0.1652	0.1247	0.0902	0.0493	0.0205	0.0092	0.0024	0.0001	0.0002	0.0000	#9084
2013	3	1	1	1	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0001	0.0001	0.0054	0.0524	0.1272	0.1483	0.1663	0.1632	0.1427	0.1031	0.0588	0.0232	0.0067	0.0018	0.0005	0.0000	0.0000	#10396
2014	3	1	1	1	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0116	0.0966	0.1824	0.1703	0.1453	0.1244	0.1105	0.0799	0.0460	0.0220	0.0077	0.0017	0.0008	0.0002	0.0000	#9718
2015	3	1	1	1	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0003	0.0066	0.0613	0.1472	0.1859	0.1960	0.1635	0.1066	0.0662	0.0360	0.0193	0.0078	0.0023	0.0009	0.0003	0.0000	#11971
2016	3	1	1	1	0	0	100	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0063	0.0495	0.1276	0.1660	0.1820	0.1689	0.1352	0.0893	0.0446	0.0195	0.0078	0.0019	0.0006	0.0002	0.0001	#11007
2017	3	1	1	1	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0044	0.0450	0.1056	0.1452	0.1782	0.1661	0.1514	0.1055	0.0617	0.0260	0.0078	0.0020	0.0008	0.0001	0.0000	#10067
2018	3	1	1	1	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.0056	0.0604	0.1373	0.1403	0.1385	0.1238	0.1321	0.1155	0.0824	0.0455	0.0128	0.0046	0.0004	0.0003	0.0000	#7825
2019	3	1	1	1	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0085	0.0675	0.1356	0.1343	0.1282	0.1143	0.1173	0.1138	0.0947	0.0514	0.0248	0.0077	0.0011	0.0004	0.0000	#8134
2020	3	1	1	1	0	0	100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0078	0.0948	0.2247	0.2325	0.1855	0.1174	0.0623	0.0338	0.0223	0.0112	0.0057	0.0016	0.0005	0.0000	0.0000	#3850
2021	3	1	1	1	0	0	5.05	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0099	0.0495	0.2079	0.2871	0.1980	0.0990	0.0495	0.0495	0.0198	0.0297	0.0000	0.0000	0.0000	0.0000	0.0000	#101
2022	3	1	1	1	0	0	5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0100	0.0400	0.1600	0.1800	0.2200	0.1500	0.1200	0.0600	0.0400	0.0000	0.0100	0.0100	0.0000	0.0000	0.0000	#100
