#year	season	fleet	sex	type	shell	maturity	nsamp	datavector																															
2007	3	1	2	0	0	0	50	0.0000	0.0002	0.0006	0.0029	0.0124	0.0214	0.0235	0.0461	0.0886	0.1115	0.0831	0.0556	0.0739	0.1004	0.1146	0.0942	0.0671	0.0437	0.0312	0.0161	0.0074	0.0033	0.0013	0.0006	0.0004	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	#12701
2008	3	1	2	0	0	0	50	0.0000	0.0000	0.0000	0.0004	0.0018	0.0097	0.0362	0.0775	0.0662	0.0472	0.0772	0.1071	0.0871	0.0954	0.1260	0.1254	0.0670	0.0391	0.0216	0.0083	0.0053	0.0012	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	#8564
2009	3	1	2	0	0	0	50	0.0000	0.0002	0.0015	0.0036	0.0082	0.0099	0.0143	0.0163	0.0282	0.0651	0.0866	0.0801	0.0910	0.0856	0.0899	0.1139	0.1306	0.0874	0.0481	0.0219	0.0120	0.0038	0.0012	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	#6065
2010	3	1	2	0	0	0	50	0.0003	0.0003	0.0016	0.0036	0.0051	0.0052	0.0199	0.0276	0.0292	0.0269	0.0443	0.0880	0.1133	0.1313	0.1420	0.1009	0.0915	0.0877	0.0470	0.0199	0.0106	0.0030	0.0006	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	#6887
2011	3	1	2	0	0	0	50	0.0000	0.0005	0.0052	0.0129	0.0368	0.0601	0.1005	0.0756	0.0694	0.0580	0.0409	0.0264	0.0357	0.0689	0.0906	0.0818	0.0663	0.0668	0.0461	0.0378	0.0135	0.0041	0.0016	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	#1931
2012	3	1	2	0	0	0	28.2	0.0000	0.0000	0.0018	0.0089	0.0106	0.0124	0.0337	0.0603	0.1152	0.0940	0.0390	0.0177	0.0124	0.0408	0.0426	0.1649	0.1507	0.1099	0.0745	0.0089	0.0000	0.0018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	#564
2013	3	1	2	0	0	0	50	0.0000	0.0000	0.0000	0.0005	0.0017	0.0083	0.0107	0.0188	0.0365	0.0714	0.1329	0.1423	0.0972	0.0717	0.0636	0.0854	0.0906	0.0732	0.0483	0.0261	0.0127	0.0061	0.0018	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	#6051
2014	3	1	2	0	0	0	50	0.0000	0.0004	0.0000	0.0011	0.0053	0.0068	0.0086	0.0086	0.0210	0.0282	0.0274	0.0526	0.0713	0.0755	0.0762	0.0965	0.1141	0.1303	0.1186	0.0724	0.0484	0.0191	0.0105	0.0041	0.0019	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	#2664
2015	3	1	2	0	0	0	50	0.0000	0.0000	0.0001	0.0000	0.0011	0.0019	0.0052	0.0122	0.0166	0.0196	0.0357	0.0559	0.0869	0.0886	0.1401	0.1121	0.1031	0.0834	0.0909	0.0700	0.0433	0.0204	0.0086	0.0025	0.0009	0.0004	0.0001	0.0001	0.0001	0.0000	0.0000	#7458
2016	3	1	2	0	0	0	50	0.0002	0.0000	0.0000	0.0000	0.0003	0.0072	0.0122	0.0183	0.0189	0.0213	0.0346	0.0387	0.0636	0.0998	0.1519	0.1718	0.1330	0.0701	0.0634	0.0465	0.0286	0.0120	0.0045	0.0019	0.0007	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	#5833
2017	3	1	2	0	0	0	50	0.0000	0.0005	0.0002	0.0007	0.0032	0.0148	0.0544	0.0991	0.1095	0.0769	0.0316	0.0353	0.0477	0.0699	0.0929	0.0979	0.0981	0.0665	0.0467	0.0282	0.0156	0.0077	0.0012	0.0002	0.0007	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	#4046
2018	3	1	2	0	0	0	50	0.0001	0.0000	0.0002	0.0005	0.0054	0.0182	0.0241	0.0237	0.0371	0.0627	0.0942	0.0774	0.0647	0.0650	0.1019	0.1139	0.1069	0.0824	0.0606	0.0324	0.0173	0.0076	0.0027	0.0008	0.0001	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	#9843
2019	3	1	2	0	0	0	50	0.0000	0.0000	0.0000	0.0000	0.0000	0.0017	0.0059	0.0287	0.0491	0.0380	0.0342	0.0549	0.0757	0.0691	0.0757	0.1047	0.1275	0.1137	0.1092	0.0608	0.0356	0.0117	0.0028	0.0007	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	#2894
2020	3	1	2	0	0	0	48.05	0.0000	0.0000	0.0000	0.0000	0.0114	0.0375	0.0978	0.0874	0.0499	0.0385	0.0708	0.0572	0.0583	0.0562	0.0593	0.0593	0.0656	0.0666	0.0749	0.0572	0.0354	0.0135	0.0021	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	#961
2021	3	1	2	0	0	0	50	0.0000	0.0000	0.0000	0.0000	0.0021	0.0035	0.0119	0.0147	0.0272	0.0426	0.0593	0.0670	0.0823	0.0893	0.1124	0.1277	0.1033	0.0740	0.0677	0.0579	0.0314	0.0167	0.0070	0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	#1433
2022	3	1	2	0	0	0	14.95	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0033	0.0000	0.0000	0.0201	0.0167	0.0234	0.0635	0.0970	0.1538	0.1739	0.1371	0.1070	0.0769	0.0769	0.0134	0.0301	0.0067	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	#299
